artist,artist_id,date
Bonnie Tyler,0SD4eZCN4Kr0wQk56hCdh2,2019-05-12
The Bangles,51l0uqRxGaczYr4271pVIC,2019-05-26
The Who,67ea9eGLXYMsO2eYQRui3w,2019-06-16
Teena Marie,61UT1Zj9dFgPAjZfwnsqsb,2019-07-07
Howard Jones,6loBF9iQdE11WSX29fNKqY,2019-07-07
"""Weird Al"" Yankovic",1bDWGdIC2hardyt55nlQgG,2019-07-07
Madonna,6tbjWDEIzxoDsBA1FuhfPW,2019-07-07
Gaten Matarazzo,5TLldRzO16khcP3zwBsBB6,2019-07-07
John Mellencamp,3lPQ2Fk5JOwGWAF3ORFCqH,2019-07-07
Corey Hart,0smy8yDrRoI4CnhpOuthg0,2019-07-07
Huey Lewis & The News,7A9yZMTrFZcgEWAX2kBfK6,2019-07-07
Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,2019-05-12
Sigrid,4TrraAsitQKl821DQY42cZ,2019-05-12
benny blanco,5CiGnKThu5ctn9pBxv7DGa,2019-05-12
Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,2019-05-12
Jonas Blue,1HBjj22wzbscIZ9sEb5dyf,2019-05-12
Rihanna,5pKCCKE2ajJHZ9KAiaK11H,2019-05-12
5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy,2019-05-12
RAY BLK,0CkbPVBpOwwz9NPPglFKyq,2019-05-12
Westlife,5Z1CCuBsyhEHngq3U5IraY,2019-05-12
Niall Horan,1Hsdzj7Dlq2I7tHP7501T4,2019-05-12
James Bay,4EzkuveR9pLvDVFNx6foYD,2019-05-12
James TW,0B3N0ZINFWvizfa8bKiz4v,2019-05-12
JP Cooper,4kYGAK2zu9EAomwj3hXkXy,2019-05-12
Julia Michaels,0ZED1XzwlLHW4ZaG4lOT6m,2019-05-12
James Smith,543ccHFPnZfJMD8tRGPtu7,2019-05-12
John Newman,34v5MVKeQnIo0CWYMbbrPf,2019-05-12
Jax Jones,4Q6nIcaBED8qUel8bBx6Cr,2019-05-12
slenderbodies,3S4d3YRNGg2OhnNm3QvfhA,2019-05-12
Fyfe,1xkxEEm60IyknT2Eh469mX,2019-05-12
Emeli Sandé,7sfgqEdoeBTjd8lQsPT3Cy,2019-05-12
Big Heath,66XvhENR7AEwichiZYuiFu,2019-05-12
Dermot Kennedy,5KNNVgR6LBIABRIomyCwKJ,2019-05-12
Tom Houston,3uMsAQiiBfhFQHgqsYj3P2,2019-05-12
Vera Blue,5ujrA1eZLDHR7yQ6FZa2qA,2019-05-12
Naughty Boy,1bT7m67vi78r2oqvxrP3X5,2019-05-12
Justin Bieber,1uNFoZAHBGtllmzznpCI3s,2019-05-12
Sam Fender,6zlR5ttMfMNmwf2lecU9Cc,2019-05-12
Steve Void,3WSK3JppX3N41XHVwQp7Gt,2019-05-12
RITUAL,3RP50pmG8Wz1mhNCidQj68,2019-05-12
Ea Kaya,2cMDCP6zOLaPPbOXMD4193,2019-05-12
Joel Baker,02Ok0rA4DUmpWuALgD54iY,2019-05-12
shey baba,6rqXNMsClfcGgr3LggF7xL,2019-05-12
Walking On Cars,632WMoQfBWk76kBz7vMXNg,2019-05-12
GIRLI,4XX9YjNQrHTZfZz3DCX6DP,2019-05-12
Etham,5fywYLnKJi950Y5yMqavxm,2019-05-12
Oli Fox,6L7tIdRpMMZb5l2tk42YLA,2019-05-12
New Hope Club,2WuKU0SYZOQyY3MmE4vtez,2019-05-12
RIKA,6Si6fslrH2xSORoY5TclT5,2019-05-12
Four of Diamonds,42qq1SQuTH1AT2daN3fLMt,2019-05-12
Grace Carter,2LuHL7im4aCEmfOlD4rxBC,2019-05-12
Years & Years,5vBSrE1xujD2FXYRarbAXc,2019-05-12
Tom Walker,7z2avKuuiMAT4XZJFv8Rvh,2019-05-19
Amber Mark,0tbeZu9lv8YEKSQ9tZSslu,2019-05-19
Lxandra,6kveFlWW2CZY1bfiX51UnW,2019-06-02
Jamie Cullum,3XxxEq6BREC57nCWXbQZ7o,2019-06-02
UPSAHL,1294QqYm1VuxxjRiL9M0h9,2019-06-09
ROZES,6jsjhAEteAlY0vCiLvMLBA,2019-06-09
Ewan J Phillips,5nuipt5MF5Np09BWob9N6N,2019-06-09
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,2019-06-16
Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,2019-06-16
Becky Hill,4EPJlUEBy49EX1wuFOvtjK,2019-06-16
Brett Young,0fiWOxhsBsQQvFDtxUQWo0,2019-06-23
Callum Beattie,4uFxymnU41sM7ytUCjuYTN,2019-06-23
Rynx,3v2NAsnsViisa2k0CNolXW,2019-06-30
The Wandering Hearts,6E8ghf5EmMGSLx5yAjpMDl,2019-07-14
Adam French,3bKSSHfw4sQ9YCjJe1V1c5,2019-07-14
The Teskey Brothers,2nTjd2lNo1GVEfXM3bCnsh,2019-07-14
Marika Hackman,5DGJC3n9DS0Y9eY5ul9y0O,2019-07-21
Tori Kelly,1vSN1fsvrzpbttOYGsliDr,2019-07-21
Tiësto,2o5jDhtHVPhrJdv3cEQ99Z,2019-07-28
Michael Kiwanuka,0bzfPKdbXL5ezYW2z3UGQj,2019-07-28
Declan J Donovan,6bh228LGC3eAzbplPWV02r,2019-07-28
Karina Ramage,08lRbqt7evEbYvgUlbSgYb,2019-07-28
Ali Gatie,4rTv3Ejc7hKMtmoBOK1B4T,2019-08-04
Dean Lewis,3QSQFmccmX81fWCUSPTS7y,2019-08-11
Snow Patrol,3rIZMv9rysU7JkLzEaC5Jp,2019-08-11
ILLENIUM,45eNHdiiabvmbp4erw26rg,2019-08-11
Armin van Buuren,0SfsnGyD8FpIN4U4WCkBZ5,2019-05-12
Maor Levi,7iVuXpgNEl87BwdwV1L6he,2019-05-12
Fatum,3pt2vTpH1eI776oDZT1G2C,2019-05-12
Fast Distance,3W26l8VsK5mrcPCgEr6mZk,2019-05-12
Assaf,7gXSiMI9ru3Y4eoAtXFVtI,2019-05-12
Tenishia,5DlABpUA8ue62cmnDkMiwY,2019-05-12
Ahmed Helmy,00k5zSa7jWCoEZ0e6tly9m,2019-05-12
Beatsole,6Gs2jNsD9XkEYUJZOSx4qk,2019-05-12
Protoculture,37kQjANSQM1tmkTwvB5M96,2019-05-12
Tomas Heredia,0MxxbjQyul7WXUFy0O6qiu,2019-05-12
Orjan Nilsen,1YuNQvsvOsMBm0ahbxB8qM,2019-05-12
FUTURECODE,7d2mHp6YGv9MBn1XqGsc88,2019-05-12
Tom Fall,04w3KB8L2M9MqHtxVNYDTh,2019-05-12
Sodality,6rkcwqYBmnC0cqjGERkklu,2019-05-12
Super8 & Tab,3WGxBKuYawiVOmCwR8FIUC,2019-05-12
Above & Beyond,10gzBoINW3cLJfZUka8Zoe,2019-05-12
Mark Sixma,3ePCIHipMKD4n8IBXBYWSm,2019-05-12
Alexander Popov,4zNhfG6i4QlfUuzt1hBGu2,2019-05-12
MaRLo,2kd1zg9ZyGG6WjZO2dAsFd,2019-05-12
Sheridan Grout,1aQfNcjvHEaqxG5lT1XK7c,2019-05-12
Ralphie B,5KZ8bXnO1Q3nGWP2UqmQ3f,2019-05-12
Rub!k,5U2wxAflSm2aCkV61rqhX2,2019-05-12
Scott Bond,0u6GdcXVKlVGTia7iAPoYr,2019-05-12
Stoneface & Terminal,3Mqc1pY8uwTjUiW0womxWk,2019-05-12
Maarten de Jong,1Rkbc6XIHQ89uq9n1a8kGY,2019-05-12
Davey Asprey,7luLRXGBygBN8vUO8T9uHf,2019-05-12
Tempo Giusto,0m0RB1rz2K4biPY7teHR6R,2019-05-12
Roman Messer,25DnzR3jtrD8StkyyRCvHR,2019-05-12
XiJaro & Pitch,0CcmU1Eun8Nwb3VlOAeJUK,2019-05-12
Aly & Fila,2hL1EouqXLtBEB6JKnPF0h,2019-05-12
ReOrder,6wfno0FdSaJa3DHHBuY1jy,2019-05-12
Frank T.R.A.X.,01ayc3cHq5YqK1At0rnx3e,2019-05-12
Jase Thirlwall,2mFhVrCr4wIMlOeoydAe2u,2019-05-12
Gareth Emery,0hprEC0nsWuQPSHag1O2Vi,2019-05-12
Dash Berlin,1xT5p0VBpnZDrvVSjX9sri,2019-05-12
W&W,2rTo8KIkBTFjQS7VvaKYQ4,2019-05-12
Alex Kunnari,5t8dw8yCWNAezW6wP3ZOGh,2019-05-12
Veracocha,1DT2WEMQmEJ3yRmTaqzrXd,2019-05-12
Planet Perfecto Knights,24To1vtxXzfI8ok2WUeRMs,2019-05-12
Omnia,0XZkeCAlpiO5qcIlAJzZaA,2019-05-12
Factor B,4OUavLWUepaSy6MNjkNS3g,2019-05-12
Rodg,1kb9YssvADeiGvCUwJzbdT,2019-05-12
Dave Winnel,1K80Wcuuo13i28cVd68mxm,2019-05-12
Jorn Van Deynhoven,6NuXlqTU1RF0aIoyD46z5v,2019-05-12
Ben Gold,4DXcK8M3bJkCFfhHIkudyL,2019-05-12
ARTY,1rSGNXhhYuWoq9BEz5DZGO,2019-05-12
Ruslan Radriges,1llZ2bnIKgwHuzZqcJawVN,2019-05-12
Exis,6YtOAHtWxEaBqHC3eNNHHT,2019-05-12
Andrew Rayel,1UtBjqMZBAmqIPlDrKu7Tr,2019-05-12
Joel Hirsch,2W4DPKqP9mPclu4MpCjf3h,2019-05-12
KhoMha,4ngwbMFTQKrLkLfREBYrvW,2019-05-12
NWYR,558dSyN1mMqsKrEBcKJ2p0,2019-05-12
Airborn,1cXfHfauApTH5TVv0l1fdG,2019-05-12
Gaia,3Jkc5q9qBSNOTf3IvAyJW9,2019-05-12
RAM,4f0a5IgkYFHFts5Z9N9SDX,2019-05-12
Luke Bond,13jm4r5O79Vxjy3zzZ51j0,2019-05-12
Hilight Tribe,62RdOEwjfXjFOQpKdufMR7,2019-05-12
Ayla,190nhOwQKuDEOv7YKOgnzq,2019-05-12
Van Halen,2cnMpRsOVqtPMfq7YiFE6K,2019-05-19
Limelght,5r7UFAVFWz7LRc3R3esfrK,2019-05-26
Jewelz & Sparks,50kceDjknh0CjwOko7kx7V,2019-05-26
Purple Haze,35ClM9mD81Evb2EIuYq5en,2019-05-26
ID,2NL6Ki9gA4LSCrF0xn57ed,2019-05-26
Ran-D,7IeovKzVkfcG9mIJGNzTcT,2019-05-26
Allen Watts,04FzGJxkYQ7zIRoCLQzLqR,2019-05-26
Scot Project,39zQTkZegu3XxkHNRbQmaG,2019-05-26
Wolfpack,74ycentHh1YZrW5x4PLnox,2019-05-26
Paul van Dyk,7wU1naftD3lNq7rNsiDvOR,2019-05-26
ATB,7jZM5w05mGhw6wTB1okhD9,2019-05-26
STANDERWICK,6mLXfZ1OfXde8Iy9BfKoHE,2019-05-26
Alex Sonata,2EEHLxTyGIpu6u3QvC3LCG,2019-06-02
Three Drives,6zgVdOBoN1Fu4JGqd9SZlG,2019-06-02
Arksun,4pXMdkwUZx7VFn2nhPxN2J,2019-06-02
Estiva,1ltDgA6tV4utKM6y1BOYIE,2019-06-23
Simon Patterson,3QxbGzjZc3kgHNJOBOZM2M,2019-06-30
Ruben de Ronde,3q7BRw9D1DupXTONJdr94m,2019-06-30
Ferry Corsten,2ohlvFf9PBsDELdRstPtlP,2019-06-30
Steve Dekay,7lF2WmukgrCZa5pxW6q1IE,2019-06-30
Ilan Bluestone,1yoZuH2j43vVSWsOwYuQyn,2019-06-30
Andrew Bayer,5dFuu05x8SPBuymudrTBU8,2019-06-30
Mark Sherry,3mvBDVwojbFc7hmDIgoIHH,2019-06-30
Sneijder,4zllvElH16KlgTqRstwYIb,2019-06-30
Marco V,24xpaWFyBOwoB8lBBolWzv,2019-06-30
Will Sparks,1u7OVFmWah4wQhOPIbUb8U,2019-07-07
Cosmic Gate,6ySxYu68zTsO5ghsThpGtS,2019-07-14
Leroy Moreno,63d2Z7jnnWG0s05tFhig0o,2019-07-14
SaberZ,7wVdHjM4odGF5lGsqVSHJT,2019-07-14
DGoh,7ApYzkxdSCnAHoiyDd2sYy,2019-07-14
HI-LO,0ETJQforv5OXgDgidQv9qd,2019-07-14
Lost Frequencies,7f5Zgnp2spUuuzKplmRkt7,2019-07-14
Arctic Moon,1uAQR5uku7pQGEiaG7VqiE,2019-07-21
DJ Wag,6ULXmNh27tv9SEkiywu2Lo,2019-07-28
John O'Callaghan,6H2JQ8igAAa5UBr2u496mb,2019-07-28
Marcelo Fratini,3aFyKpiDkSCSrGXFukHgXs,2019-07-28
Fisherman,0vykncECxuxH5RqOMt6IIg,2019-08-04
Giuseppe Ottaviani,5B9q1NRokzWYB7nSgnlHyv,2019-08-04
Alex M.O.R.P.H.,478tAnskSff0wa0XxnpwmW,2019-08-04
David Forbes,3kwdB3aUfg0uneHczX2vTG,2019-08-04
Artento Divini,3Xf8YOsZ0kRjtOtK1Mr5UM,2019-08-04
Richard Durand,7wne8sUhTAJdIsnuO4GjnR,2019-08-04
Maxim Lany,3yGz81qZItOli1RL5vgUeB,2019-08-04
The Space Brothers,4nb1tQbYZYqvr50cdTqek5,2019-08-04
HamzeH,3x40gUmHnUECMVSv2O2WgY,2019-08-11
Nikhil Prakash,3StDV7dbuu968KpgOAnsnT,2019-08-18
Paul Arcane,4mX6KkWIws87dwZdorDOQA,2019-08-18
Melih Kor,4w5kaj2qWBxYG38kqQ44HO,2019-08-18
Gundamea,2TEQJEqMvOUsAwFMVoFX2R,2019-08-18
Late Night Alumni,6JtFllJR7nhh8fa6oGefSj,2019-08-18
Jam & Spoon,2MIKLLJyOv1o5u49KRbfH7,2019-08-18
Henry Dark,0M4do843wHWCjVlomVjk8F,2019-08-18
Tanner Wilfong,2IE0QapTWNRO9Bij3xFjYF,2019-08-18
DRYM,0kDuIuxZhlgE9XYRy6NVSq,2019-08-18
Key Lean,6K6sUlUjbKHZttgHyIVpzG,2019-08-18
Markus Schulz,6OO0PboZcIWUWL7j2IyeoL,2019-08-18
Atlantis,63n25JUKzDWgbdaDtps52J,2019-08-18
Sean Mathews,4EgcCrbZzOA0TdSfzBbIt1,2019-08-18
Eximinds,2rDzllD1jSxxJCcRX2l55K,2019-08-18
Chris Schweizer,2OEfOu8gvperJc2LcqGsjc,2019-08-18
OTIOT,6sfYz369rzZ7hxEh5Kb4tF,2019-08-18
DJ Kim,20zGEPo7cb9oYkujsordIx,2019-08-18
Woody van Eyden,4G2mPOOfWyqNO338GJTOK5,2019-08-25
Rapid Eye,13bWN9hpHWbHlxh4nmP7pZ,2019-08-25
Axwell,1xNmvlEiICkRlRGqlNFZ43,2019-05-12
Magnificence,5zfDGV6C2Xwns1g773GF3N,2019-05-12
Eddie Thoneick,5bZtLLqlPwps3vdb8ElAkt,2019-05-12
Simon Field,2S0tj8IQ2ytFKa5HdCni57,2019-05-12
Gianni Blu,7xpdGx95yjp1d4c6dViRSx,2019-05-12
Julie McDermott,25ORH36m22WXNx98UdFT1T,2019-05-12
Steff da Campo,7Bo6vpAmmhylCRWoHSBkcZ,2019-05-12
JYYE,1KNafMiV5Y3OhOr1A5tWwb,2019-05-12
Wh0,132Hhe61bhvXtkygENHZHA,2019-05-12
Roisto,0zkoIIaqJT7WP0rly4rOMk,2019-05-12
Prospa,6HabM2PUM519iIxervGWSb,2019-05-12
Joris Voorn,4jGpKAmwvU263l0tUh4xKU,2019-05-12
warner case,106OuakzOxxbXTuigEEf01,2019-05-12
Better Lost Than Stupid,0XOcl1zHdeEJxvrbgWpcTI,2019-05-12
Rob & Jack,63u2Nb3gH0q3PinIuvPBs0,2019-05-12
Paul Funkee,5JnrH2onRHqohSbHOAE5IN,2019-05-12
Energy 52,0sElgscu7tp38PM1MtsUz7,2019-05-12
Shiba San,7Hr9bE0u9Rl5n6QahVNRnc,2019-05-12
BROHUG,3IHsD0sttucHrX8b32Vcab,2019-05-12
Swedish House Mafia,1h6Cn3P4NGzXbaXidqURXs,2019-05-12
Ilan Bluestone,1yoZuH2j43vVSWsOwYuQyn,2019-05-12
Chicks Luv Us,6tb3j9CDb60zsHm1lN8K02,2019-05-12
Cloonee,7MdlXmq2HViAJWo9cf30sR,2019-05-12
George Morel,1lFrAhvIUbiWsTEMexSlDy,2019-05-12
A-Trak,3TaUSUXn41GixL7zbvrIDt,2019-05-12
D.O.D,0Cs47vvRsPgEfliBU9KDiB,2019-05-12
Albin Myers,6F3EsjY0PgMI4SXkQWXF3y,2019-05-12
Klahr,3OITAuZNhf2Z9DySHJsCKD,2019-05-12
Axwell /\ Ingrosso,2XnBwblw31dfGnspMIwgWz,2019-05-12
Ivan Gough,5aBWZE8TOaaA9O50ENS3EM,2019-05-12
Xpansions,2oSihaE9ObkcZVx2LAxySj,2019-05-12
Icarus,0nUF7iT0e6D5xEl743Jfu3,2019-05-12
Amtrac,3ifxHfYz2pqHku0bwx8H5J,2019-05-12
Otto Knows,5fahUm8t5c0GIdeTq0ZaG8,2019-05-12
Jack Wins,5v8ZROs9c26k4yGMxUkebt,2019-05-19
PNAU,6n28c9qs9hNGriNa72b26u,2019-05-19
JETFIRE,1flYnVP7znbiEcL0ELwwTt,2019-05-19
MEDUZA,0xRXCcSX89eobfrshSVdyu,2019-05-26
Jax Jones,4Q6nIcaBED8qUel8bBx6Cr,2019-05-26
Silk City,2X97ZAqRKRMYFIDqtvGgGc,2019-05-26
Disciples,5EehXjjMktLuJmbRsM7YfB,2019-05-26
FISHER,1VJ0briNOlXRtJUAzoUJdt,2019-05-26
Chocolate Puma,5Aw0IGM5JS3FuTgtRsDWGA,2019-05-26
Malaa,7w1eTNePApzDk8XtgykCPS,2019-05-26
Jam & Spoon,2MIKLLJyOv1o5u49KRbfH7,2019-05-26
Nebbra,1YOw6jUy5uUo7rNMb2wj4Q,2019-05-26
Duke Dumont,61lyPtntblHJvA7FMMhi7E,2019-05-26
CamelPhat,240wlM8vDrf6S4zCyzGj2W,2019-06-09
Weiss (UK),0FBRY66KVaAiddGVefikLB,2019-06-09
Ben Pearce,0mnlHIcYkz3TQQ07xiFwuz,2019-06-09
HVMP,573LUnhpMnlCAdovm7moJ0,2019-06-09
karrer & rahmero,7dfAOobVrCDSFRfb5M47C7,2019-06-09
Xander,7imN28T2ICgOfJUkE0bpP4,2019-06-09
Redfield,2cW1LUTqGx2JMe0oAGx9OV,2019-06-23
Pryda,37U9sPqTZMd7AKJCWgcvkt,2019-06-23
Andre Longo,4lyER8wnQt2Im68h4PEVK3,2019-06-23
Cassius,4sf3QZW8a3xZ14IGsOAzoy,2019-06-23
Kaz James,1XGHs7YFtpCbDGKaNdPPtA,2019-06-23
Joel Corry,6DgP9otnZw5z6daOntINxp,2019-07-07
Steve Angello,4FqPRilb0Ja0TKG3RS3y4s,2019-07-14
Boston Bun,1Na1sVrGWKwAigaW7a6hi5,2019-07-21
Sam Feldt,20gsENnposVs2I4rQ5kvrf,2019-07-21
Sonny Fodera,39B7ChWwrWDs7zXlsu3MoP,2019-07-21
Max Styler,3NKKngINK1tP6BFy0WOyWk,2019-07-21
Young Bombs,4LKB1IkCINDDjEX8iS7glI,2019-07-21
Voost,2Xpq8bhn9z3zWo6WUsdvDO,2019-07-21
Mambana,15CDgxS2EKDi8nitKgu4wC,2019-07-21
Chemical Surf,7LgAW1ZiEd8f3HtCMGFaGx,2019-07-21
Cristoph,532SqCIYmJyXEdEiCJLgYG,2019-07-21
Jansons,0gztzLIt9uRDJd4Jl9TSLY,2019-07-21
Michael Calfan,4CuipEvwcoQggmCV8jpKF9,2019-07-21
Purple Disco Machine,2WBJQGf1bT1kxuoqziH5g4,2019-07-21
ALFO,4NzYvZva0WwmRJYOGhg7KH,2019-07-21
Arlow,0UUg4WqiuFaqavE3JSZtHQ,2019-07-21
salute,1np8xozf7ATJZDi9JX8Dx5,2019-08-04
Kryder,1xfLBmx0n8DQri9HxJsq9O,2019-08-04
R +,569EqnejPGHHU9eFiD0LVS,2019-08-04
Crvvcks,1coHxhBPteDGeU23Kf1E98,2019-08-04
James Carter,5344K3N7rx7kw1HjO8psuq,2019-08-04
Aérotique,6qOzyug9zoGuMHTmErJ6zo,2019-08-04
Papa Zeus,34Q1USAO0pv4gNxcnOKNav,2019-08-04
Osrin,70c48bioArCGTsN9pH04NT,2019-08-04
Solardo,0oO1IaDOBSeI96HbnCa5pZ,2019-08-04
R Plus,0lnAZ68xKGysVy084bTQmh,2019-08-18
Zonderling,0bMKf3lIYR9GaNTdFKkTOr,2019-05-12
Manila Killa,4EukMPjtYsdi87lkU1hIxN,2019-05-12
R3HAB,6cEuCEZu7PAE9ZSzLLc2oQ,2019-05-12
RL Grime,5eIbEEQnDM8yuDVB0bimSP,2019-05-12
FISHER,1VJ0briNOlXRtJUAzoUJdt,2019-05-12
Lucas & Steve,5wwneIFdawNgQ7GvKK29Z3,2019-05-12
deadmau5,2CIMQHirSU0MQqyYHq0eOx,2019-05-12
San Holo,0jNDKefhfSbLR9sFvcPLHo,2019-05-12
Mike Williams,3IpvVrP3VLhruTmnququq7,2019-07-14
Knife Party,2DuJi13MWHjRHrqRUwk8vH,2019-07-14
Pixel Terror,3DajvNySJjylWpCSeXefFm,2019-07-14
ILLENIUM,45eNHdiiabvmbp4erw26rg,2019-07-14
Greyson Chance,0Qnx1MPnHYt3jJCYrRFVwX,2019-07-14
Firebeatz,53YSn9tHwGJ6bq5P0gGoYo,2019-07-14
Fox Stevenson,2BQWHuvxG4kMYnfghdaCIy,2019-07-14
Yung Bae,30FDJPN3RtwJZ20g5YGCRX,2019-07-21
Tara Mcdonald,2yWER4vAftcZCFPc7ednct,2019-08-04
Cimo Fränkel,76ftqv1cm1EkrgWiC1pUUV,2019-08-04
Danko,60sVnCJWU7WHTMSzK0HzPW,2019-08-04
Ea Kaya,2cMDCP6zOLaPPbOXMD4193,2019-08-04
NGHTMRE,76M2Ekj8bG8W7X2nbx2CpF,2019-08-04
Jay Hardway,12SPNXi0aDpFt0rMVbmLrr,2019-08-04
Zeds Dead,67qogtRNI0GjUr8PlaG6Zh,2019-08-04
Bassjackers,6xQvQwZQQuq9R3TdPNbcR8,2019-08-04
JOYRYDE,24neLwyYRyj4ItaGnFeIT0,2019-08-04
Hardwell,6BrvowZBreEkXzJQMpL174,2019-08-04
Drake Bell,03ilIKH0i08IxmjKcn63ne,2019-08-18
GoldFish,0uRdK8gy7fXJGRywrlmPM7,2019-08-18
THEY.,0pghUohLPptZWBasy2wmUx,2019-08-18
The Mary Nixons,7n64REXJrgAZTNmbCZo4RJ,2019-08-18
Dimitri Vegas & Like Mike,73jBynjsVtofjRpdpRAJGk,2019-08-18
Vicetone,0daugAjUgbJSqdlyYNwIbT,2019-08-18
Drax Project,6S0IvKlvPMX1RtAYtVpUV8,2019-08-25
Walker & Royce,1lAwVq9MxNJkB0dEY6xNoV,2019-08-25
J. Cole,6l3HvQ5sa6mXTsMTB19rO5,2019-05-12
Meek Mill,20sxb77xiYeusSH8cVdatc,2019-05-12
Cardi B,4kYSro6naA4h99UJvo89HB,2019-05-12
Maroon 5,04gDigrS5kc9YWfZHwBETP,2019-05-12
Mustard,0YinUQ50QDB7ZxSCLyQ40k,2019-05-12
Blueface,3Fl1V19tmjt57oBdxXKAjJ,2019-05-12
Dean Lewis,3QSQFmccmX81fWCUSPTS7y,2019-05-12
DaBaby,4r63FhuTkUYltbVAg5TQnk,2019-05-12
Luke Combs,718COspgdWOnwOFpJHRZHS,2019-05-12
A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,2019-05-12
City Girls,37hAfseJWi0G3Scife12Il,2019-05-12
Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,2019-05-12
Blake Shelton,1UTPBmNbXNTittyMJrNkvw,2019-05-12
Lil Baby,5f7VJjfbwm532GiveGC0ZK,2019-05-12
Chase Rice,6pBNfggcZZDCmb0p92OnGn,2019-05-12
Lil Dicky,1tqhsYv8yBBdwANFNzHtcr,2019-05-12
Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,2019-05-12
Lauren Daigle,40LHVA5BTQp9RxHOQ9JPYj,2019-05-12
YNW Melly,1cNDP5yjU5vjeR8qMf4grg,2019-05-12
Kane Brown,3oSJ7TBVCWMDMiYjXNiCKE,2019-05-12
Offset,4DdkRBBYG6Yk9Ka8tdJ9BW,2019-05-12
Thomas Rhett,6x2LnllRG5uGarZMsD4iO8,2019-05-12
Brett Young,0fiWOxhsBsQQvFDtxUQWo0,2019-05-12
Pinkfong,7cTXfwpe9peK0UE1bZyIWZ,2019-05-12
YK Osiris,7meyrw7Or5DwteYxDJrkCM,2019-05-12
Jon Pardi,4MoAOfV4ROWofLG3a3hhBN,2019-05-12
Eli Young Band,6eKWqnckwdIlSnjaYgIyxv,2019-05-12
Lee Brice,5Zq7R5qmi58ByYyBQTlNuk,2019-05-12
Kelsea Ballerini,3RqBeV12Tt7A8xH3zBDDUF,2019-05-12
Nipsey Hussle,0EeQBlQJFiAfJeVN2vT9s0,2019-05-12
Old Dominion,6y8XlgIV8BLlIg1tT1R10i,2019-05-12
ScHoolboy Q,5IcR3N7QB1j6KBL8eImZ8m,2019-05-12
Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,2019-05-12
Megan Thee Stallion,181bsRPaVXVlUKXrxwZfHK,2019-05-12
Summer Walker,57LYzLEk2LcFghVwuWbcuS,2019-05-12
Yo Gotti,6Ha4aES39QiVjR0L2lwuwq,2019-05-12
Florida Georgia Line,3b8QkneNDz4JHKKKlLgYZg,2019-05-12
Cody Johnson,6zLBxLdl60ekBLpawtT63I,2019-05-12
NLE Choppa,0ErzCpIMyLcjPiwT4elrtZ,2019-05-12
Ella Mai,7HkdQ0gt53LP4zmHsL0nap,2019-05-12
Brett Eldredge,0qSX3s5pJnAlSsgsCne8Cz,2019-05-12
Ski Mask The Slump God,2rhFzFmezpnW82MNqEKVry,2019-05-12
Luke Bryan,0BvkDsjIUla7X0k6CSWh1I,2019-05-12
YG,0A0FS04o6zMoto8OKPsDwY,2019-05-12
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,2019-05-12
Lizzo,56oDRnqbIiwx4mymNEv7dS,2019-05-19
PnB Rock,21WS9wngs9AqFckK7yYJPM,2019-05-19
Dan + Shay,7z5WFjZAIYejWy0NI5lv4T,2019-05-19
Bazzi,4GvEc3ANtPPjt1ZJllr5Zl,2019-05-19
Roddy Ricch,757aE44tKEUQEqRuT6GnEB,2019-05-19
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,2019-05-26
Jhene Aiko,5ZS223C6JyBfXasXxrRqOk,2019-05-26
Lunay,47MpMsUfWtgyIIBEFOr4FE,2019-05-26
Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,2019-05-26
Nicky Jam,1SupJlEpv7RS2tPNRaHViT,2019-05-26
2 Chainz,17lzZA2AlOHwCwFALHttmp,2019-05-26
"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,2019-06-02
DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,2019-06-02
Lady Antebellum,32WkQRZEVKSzVAAYqukAEA,2019-06-02
Young Thug,50co4Is1HCEo8bhOyUWKpn,2019-06-09
Joyner Lucas,6C1ohJrd5VydigQtaGy5Wa,2019-06-09
Eric Church,2IvkS5MXK0vPGnwyJsrEyV,2019-06-09
Yella Beezy,7kwCkEJ384PWm0UQW3hxjS,2019-06-09
Maluma,1r4hJ1h58CWwUQe3MxPuau,2019-06-09
Jason Aldean,3FfvYsEGaIb52QPXhg4DcH,2019-06-09
Katy Perry,6jJ0s89eD6GaHleKKya26X,2019-06-16
Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,2019-06-16
NF,6fOMl44jA4Sp5b9PpYCkzz,2019-06-16
John Rich,51THHWH97iA2ISvNxUn6Gs,2019-06-16
Bryce Vine,1ShZZUjkbXCjhwrb18BA8I,2019-06-16
